status,status_fail,response_time_ms,http_status_code,hour,day,is_weekend,rolling_z_score,rt_percentile,rt_rolling_std,fail_diff,rt_diff,rt_drift,is_monolith,service_median_rt,rt_relative
1,0,228.0,200,2,4,0,-0.43172649401846547,0.19494584837545126,61.14981602589788,0.0,-110.0,-123.26666666666668,1,358.0,0.6368714905901819
1,0,1605.0,200,2,4,0,1.7811176835841482,0.9742779783393501,611.1892505599238,0.0,1377.0,69.89999999999998,1,358.0,4.483240098233517
1,0,217.0,200,2,4,0,-0.48605957925648613,0.15478339350180506,612.2706101063494,0.0,-1388.0,80.21111111111111,1,358.0,0.606145234465217
1,0,484.0,200,2,4,0,-0.15424727711547254,0.6787003610108303,586.0719239137816,0.0,267.0,156.6222222222222,1,358.0,1.3519552694984562
1,0,287.0,200,2,4,0,-0.46853430138924357,0.34296028880866425,591.6322337398474,0.0,-197.0,155.36666666666673,1,358.0,0.8016759552604482
1,0,249.0,200,2,4,0,-0.542536417466032,0.24729241877256317,588.7162304540291,0.0,-38.0,165.7888888888889,1,358.0,0.6955307068287513
1,0,346.0,200,2,4,0,0.2795148877168066,0.476985559566787,105.18222283257417,0.0,97.0,-82.06666666666666,1,358.0,0.9664804199307145
1,0,204.0,200,2,4,0,-1.0150218212972721,0.10288808664259928,108.37204436570018,0.0,-142.0,-75.55555555555554,1,358.0,0.5698323863175312
1,0,182.0,200,2,4,0,-1.0899522181619614,0.043772563176895304,65.69094305915566,0.0,-22.0,-124.17777777777778,1,358.0,0.5083798740676013
1,0,153.0,200,2,4,0,-0.9801997044949056,0.009025270758122744,75.29076968660372,0.0,-29.0,-138.0888888888889,1,358.0,0.42737428973814834
1,0,210.0,200,2,4,0,-0.12091705710710501,0.12680505415162455,74.43117626372164,0.0,57.0,-133.0,1,358.0,0.5865921623856938
1,0,215.0,200,2,4,0,0.8682875264069416,0.1457581227436823,25.567557568159998,0.0,5.0,-142.81111111111107,1,358.0,0.600558642442496
1,0,208.0,200,2,4,0,0.5524990278178422,0.12003610108303249,26.063384277587136,0.0,-7.0,-129.67777777777778,1,358.0,0.581005570362973
1,0,222.0,200,2,4,0,0.7364570289301571,0.16967509025270758,27.700180504848408,0.0,14.0,-116.34736842105266,1,358.0,0.6201117145220192
1,0,230.0,200,2,4,0,1.4356082535984158,0.20216606498194944,9.055385138203562,0.0,8.0,-96.55000000000001,1,358.0,0.6424580826129027
1,0,156.0,200,2,4,0,-1.717606935267204,0.01128158844765343,29.226700121655682,0.0,-74.0,-105.80000000000001,1,358.0,0.4357541777722297
1,0,217.0,200,2,4,0,0.3538560226127349,0.15478339350180506,29.39047464742937,0.0,61.0,-101.50000000000003,1,358.0,0.606145234465217
1,0,574.0,200,2,4,0,1.76097580107253,0.7436823104693141,167.0664538439757,0.0,357.0,-45.69999999999999,1,358.0,1.6033519105208964
1,0,231.0,200,2,4,0,-0.30420552755380587,0.2075812274368231,166.33490313220872,0.0,-343.0,-46.19999999999999,1,358.0,0.6452513786242632
1,0,3254.0,200,2,4,0,1.775307814574559,0.9936823104693141,1333.6278716343631,0.0,3023.0,412.79999999999995,1,358.0,9.089385220966895
1,0,408.0,200,2,4,0,-0.4056625224705982,0.5947653429602888,1303.5465852818616,0.0,-2846.0,454.19999999999993,1,358.0,1.1396647726350624
1,0,229.0,200,2,4,0,-0.5455103891922591,0.19855595667870035,1301.900034564867,0.0,-179.0,525.4000000000001,1,358.0,0.6396647866015424
1,0,670.0,200,2,4,0,-0.22255462821238162,0.7897111913357401,1295.8616052650073,0.0,441.0,521.95,1,358.0,1.8715083276114994
1,0,331.0,200,2,4,0,-0.5047828809331836,0.4499097472924188,1282.5315980512923,0.0,-339.0,549.5999999999999,1,358.0,0.9245809797603078
1,0,199.0,200,2,4,0,-0.8936069731247962,0.09025270758122744,188.44972804438092,0.0,-132.0,-57.0,1,358.0,0.555865906260729
1,0,204.0,200,2,4,0,-0.6153481569037189,0.10288808664259928,199.23679379070796,0.0,5.0,-95.54999999999995,1,358.0,0.5698323863175312
0,1,,0,2,4,0,,,221.26454754433996,1.0,0.0,-75.15789473684208,1,358.0,
1,0,211.0,200,2,4,0,-0.39852824426006805,0.13086642599277978,63.35810918896914,-1.0,0.0,-190.2763157894737,1,358.0,0.5893854583970543
1,0,234.0,200,2,4,0,1.4220694456189462,0.21931407942238268,15.470401847871921,0.0,23.0,-217.26315789473682,1,358.0,0.6536312666583446
1,0,209.0,200,2,4,0,-0.4126286571365254,0.12364620938628158,13.32916601547056,0.0,-25.0,-217.71052631578948,1,358.0,0.5837988663743334
1,0,211.0,200,2,4,0,-0.44226009694160556,0.13086642599277978,11.87083260213779,0.0,2.0,-216.01315789473682,1,358.0,0.5893854583970543
1,0,192.0,200,3,4,0,-1.2982462528695753,0.06949458483754513,14.943225890047259,0.0,-19.0,-219.65263157894734,1,358.0,0.5363128341812058
1,0,181.0,200,3,4,0,-1.2060595151045879,0.041064981949458484,20.231164079236105,0.0,-11.0,-224.23157894736843,1,358.0,0.5055865780562409
1,0,231.0,200,3,4,0,1.3653977187187505,0.2075812274368231,19.18853824555098,0.0,50.0,-225.30526315789473,1,358.0,0.6452513786242632
1,0,164.0,200,3,4,0,-1.2206412117558938,0.0194043321299639,26.05187133395535,0.0,-67.0,-230.83157894736843,1,358.0,0.4581005458631133
1,0,148.0,200,3,4,0,-1.1166443705036158,0.006768953068592058,31.52300747074989,0.0,-16.0,-243.0105263157895,1,358.0,0.4134078096813461
1,0,320.0,200,3,4,0,1.599428676861135,0.42057761732851984,69.5248157135348,0.0,172.0,-222.83157894736843,1,358.0,0.893854723635343
1,0,181.0,200,3,4,0,-0.3998571692152839,0.041064981949458484,69.5248157135348,0.0,-139.0,-202.14736842105265,1,358.0,0.5055865780562409
1,0,305.0,200,3,4,0,0.990747111517075,0.388086642599278,82.16020934735373,0.0,124.0,-191.24210526315792,1,358.0,0.8519552834649363
1,0,242.0,200,3,4,0,0.03727472885204763,0.23826714801444043,75.11790731910071,0.0,-63.0,-17.11578947368423,1,358.0,0.6759776347492281
1,0,183.0,200,3,4,0,-0.9647223363439403,0.046028880866425995,65.51106776721787,0.0,-59.0,1.7263157894736594,1,358.0,0.5111731700789618
1,0,288.0,200,3,4,0,0.8370653178652377,0.3461191335740072,57.58211527897361,0.0,105.0,-7.778947368421029,1,358.0,0.8044692512718087
1,0,201.0,200,3,4,0,-0.8077339479267361,0.09431407942238267,52.9877344297811,0.0,-87.0,20.90526315789475,1,358.0,0.5614524982834498
1,0,216.0,200,3,4,0,-0.24481430345214558,0.14981949458483754,40.84727653101236,0.0,15.0,9.15789473684211,1,358.0,0.6033519384538565
1,0,193.0,200,3,4,0,-0.5535273451841299,0.07265342960288809,41.91300514161427,0.0,-23.0,-0.3263157894736821,1,358.0,0.5391061301925663
1,0,254.0,200,3,4,0,0.5925421266001918,0.25586642599277976,39.82838184010238,0.0,61.0,11.242105263157896,1,358.0,0.7094971868855535
1,0,385.0,200,3,4,0,1.7085610770650559,0.5514440433212996,79.13090420310522,0.0,131.0,22.350000000000023,1,358.0,1.075418964373772
1,0,365.0,200,3,4,0,0.9427583319514572,0.5130866425992779,87.40308919026286,0.0,-20.0,47.45000000000002,1,358.0,1.019553044146563
1,0,185.0,200,3,4,0,-0.9708143238673831,0.04918772563176895,94.147756213311,0.0,-180.0,43.69999999999999,1,358.0,0.5167597621016826
1,0,215.0,200,3,4,0,-0.7336879920863574,0.1457581227436823,89.68388930014711,0.0,30.0,47.80000000000001,1,358.0,0.600558642442496
1,0,195.0,200,3,4,0,-0.758027959939583,0.07851985559566788,97.62171889493153,0.0,-20.0,36.80000000000001,1,358.0,0.5446927222152871
1,0,178.0,200,3,4,0,-0.6353858261982714,0.03700361010830325,78.06279523563704,0.0,-17.0,-3.9000000000000057,1,358.0,0.49720669002215956
1,0,192.0,200,3,4,0,-0.07170342252418409,0.06949458483754513,13.946325681016072,0.0,14.0,-39.05000000000001,1,358.0,0.5363128341812058
1,0,185.0,200,3,4,0,-0.5736273801934727,0.04918772563176895,13.946325681016072,0.0,-7.0,-36.75,1,358.0,0.5167597621016826
1,0,230.0,200,3,4,0,1.690516594010844,0.20216606498194944,20.112185361142906,0.0,45.0,-37.05000000000001,1,358.0,0.6424580826129027
1,0,270.0,200,3,4,0,1.5274517051388077,0.29422382671480146,38.626415831668666,0.0,40.0,-28.150000000000006,1,358.0,0.7541899230673207
1,0,215.0,200,3,4,0,-0.10003026114421618,0.1457581227436823,33.98970432352994,0.0,-55.0,-15.5,1,358.0,0.600558642442496
1,0,484.0,200,3,4,0,1.7294490906434457,0.6787003610108303,119.80692801337091,0.0,269.0,27.75,1,358.0,1.3519552694984562
1,0,207.0,200,3,4,0,-0.6400190841364829,0.11597472924187725,115.93403296703279,0.0,-277.0,37.04999999999998,1,358.0,0.5782122743516125
1,0,226.0,200,3,4,0,-0.4673997951272913,0.18501805054151624,116.38857332230275,0.0,19.0,37.04999999999998,1,358.0,0.631284898567461
1,0,213.0,200,3,4,0,-0.46517496798183816,0.1407942238267148,120.38479970495044,0.0,-13.0,24.150000000000006,1,358.0,0.5949720504197752
1,0,180.0,200,3,4,0,-0.6547962289592025,0.03925992779783394,125.22978878845493,0.0,-33.0,22.55000000000001,1,358.0,0.5027932820448804
1,0,234.0,200,3,4,0,1.057862972364064,0.21931407942238268,20.796634343109393,0.0,54.0,-29.099999999999994,1,358.0,0.6536312666583446
1,0,222.0,200,3,4,0,0.3337117471447452,0.16967509025270758,20.976176963426845,0.0,-12.0,-26.400000000000006,1,358.0,0.6201117145220192
1,0,240.0,200,3,4,0,0.9413200257946717,0.23375451263537905,23.583892808461478,0.0,18.0,-25.94999999999999,1,358.0,0.6703910427265072
1,0,239.0,200,3,4,0,0.6379615238906929,0.23104693140794225,25.079872407988933,0.0,-1.0,-20.0,1,358.0,0.6675977467151468
1,0,197.0,200,3,4,0,-1.6401808061264782,0.08483754512635379,17.924843095575675,0.0,-42.0,-7.199999999999989,1,358.0,0.550279314238008
1,0,674.0,200,3,4,0,1.7821797670706938,0.7910649819494585,201.7753701520606,0.0,477.0,65.34999999999997,1,358.0,1.882681511656941
1,0,281.0,200,3,4,0,-0.22981290334059234,0.32445848375451264,196.6817225875375,0.0,-393.0,72.35,1,358.0,0.7849161791922855
1,0,170.0,200,3,4,0,-0.6883095711118565,0.028429602888086644,206.59307829644501,0.0,-111.0,60.599999999999994,1,358.0,0.474860321931276
1,0,379.0,200,3,4,0,0.19051518927715191,0.5392599277978339,203.6582922446348,0.0,209.0,79.39999999999998,1,358.0,1.0586591883056093
1,0,1322.0,200,3,4,0,1.6357682461570873,0.9517148014440433,462.65721652212585,0.0,943.0,247.20000000000005,1,358.0,3.6927373270185107
1,0,358.0,200,3,4,0,-0.30924329654683314,0.49954873646209386,465.6527676284134,0.0,-964.0,175.7,1,358.0,0.9999999720670399
1,0,167.0,200,3,4,0,-0.648129868974795,0.02391696750902527,481.6935747962611,0.0,-191.0,153.8,1,358.0,0.4664804338971946
1,0,185.0,200,3,4,0,-0.6200355545538887,0.04918772563176895,479.3273411771972,0.0,18.0,159.05,1,358.0,0.5167597621016826
1,0,199.0,200,3,4,0,-0.4988875108767439,0.09025270758122744,495.50247224408594,0.0,14.0,126.59999999999997,1,358.0,0.555865906260729
1,0,225.0,200,3,4,0,-0.023577905620231838,0.18005415162454874,76.34264863103036,0.0,26.0,-93.30000000000001,1,358.0,0.6284916025561005
1,0,167.0,200,3,4,0,-0.8856621668341814,0.02391696750902527,24.38852189044945,0.0,-58.0,-115.65,1,358.0,0.4664804338971946
1,0,350.0,200,3,4,0,1.711645687535024,0.4833032490974729,72.9122760582946,0.0,183.0,-86.19999999999999,1,358.0,0.9776536039761564
1,0,207.0,200,3,4,0,-0.320549595153613,0.11597472924187725,70.50390060132108,0.0,-143.0,-80.85,1,358.0,0.5782122743516125
1,0,359.0,200,3,4,0,1.1141217681629145,0.5018050541516246,87.42310907306481,0.0,152.0,-56.14999999999998,1,358.0,1.0027932680784004
1,0,182.0,200,3,4,0,-0.7568839650690847,0.043772563176895304,93.80565014966305,0.0,-177.0,-64.85000000000002,1,358.0,0.5083798740676013
1,0,225.0,200,3,4,0,-0.4740458139806362,0.18005415162454874,83.53621968943166,0.0,43.0,-52.799999999999955,1,358.0,0.6284916025561005
1,0,390.0,200,3,4,0,1.237071627954703,0.5640794223826715,94.90152791183604,0.0,165.0,-53.19999999999999,1,358.0,1.0893854444305742
1,0,187.0,200,3,4,0,-0.8267217533957212,0.05550541516245487,98.70309012387095,0.0,-203.0,-54.549999999999955,1,358.0,0.5223463541244036
1,0,190.0,200,3,4,0,-0.5067503115835691,0.06453068592057762,88.4064477286638,0.0,3.0,-85.89999999999998,1,358.0,0.5307262421584849
1,0,224.0,200,3,4,0,-0.22851149620001115,0.17554151624548736,84.02202092309476,0.0,34.0,-78.85000000000002,1,358.0,0.6256983065447401
1,0,222.0,200,3,4,0,-0.24467004790819644,0.16967509025270758,84.19501172872994,0.0,-2.0,-56.849999999999994,1,358.0,0.6201117145220192
1,0,207.0,200,3,4,0,0.057783166276645426,0.11597472924187725,17.306068299904034,0.0,-15.0,-89.75,1,358.0,0.5782122743516125
1,0,357.0,200,3,4,0,1.7510533701597506,0.4972924187725632,66.81691402632248,0.0,150.0,-65.10000000000002,1,358.0,0.9972066760556795
1,0,193.0,200,4,4,0,-0.7183073879950918,0.07265342960288809,66.26688464082923,0.0,-164.0,-55.20000000000002,1,358.0,0.5391061301925663
1,0,166.0,200,4,4,0,-0.8459995583536903,0.02211191335740072,74.46811398176376,0.0,-27.0,-9.0,1,358.0,0.46368713788583416
1,0,143.0,200,4,4,0,-0.8348745278976986,0.004512635379061372,84.0844813268236,0.0,-23.0,-14.050000000000011,1,358.0,0.3994413296245439
1,0,214.0,200,4,4,0,-0.007141692421182214,0.1430505415162455,84.01368936072829,0.0,71.0,-15.0,1,358.0,0.5977653464311357
1,0,176.0,200,4,4,0,-0.08923841493468333,0.03429602888086643,26.894237300970644,0.0,-38.0,-50.75,1,358.0,0.4916200979994386
1,0,268.0,200,4,4,0,1.524099983765699,0.28925992779783394,48.9469100148409,0.0,92.0,-39.19999999999999,1,358.0,0.7486033310445998
1,0,459.0,200,4,4,0,1.6599085742317152,0.6606498194945848,124.70565344041536,0.0,191.0,7.699999999999989,1,358.0,1.282122869214445
1,0,192.0,200,4,4,0,-0.6038549804598276,0.06949458483754513,115.59065706189661,0.0,-267.0,16.25,1,358.0,0.5363128341812058
1,0,131.0,200,4,4,0,-0.8831060721916147,0.0009025270758122744,129.31627894430372,0.0,-61.0,10.599999999999994,1,358.0,0.3659217774882185
1,0,170.0,200,4,4,0,-0.5686002316024711,0.028429602888086644,130.14415084820743,0.0,39.0,11.25,1,358.0,0.474860321931276
1,0,164.0,200,4,4,0,-0.4430673224415517,0.0194043321299639,133.6139962728492,0.0,-6.0,0.19999999999998863,1,358.0,0.4581005458631133
1,0,161.0,200,4,4,0,-0.11875979386390181,0.018050541516245487,21.892921230409364,0.0,-3.0,-58.349999999999994,1,358.0,0.4497206578290319
1,0,159.0,200,4,4,0,0.13230815280356847,0.016696750902527077,15.116216457860867,0.0,-2.0,-61.650000000000006,1,358.0,0.44413406580631104
1,0,150.0,200,4,4,0,-1.4737914068734448,0.008122743682310469,7.328028384286369,0.0,-9.0,-45.849999999999994,1,358.0,0.41899440170406704
1,0,327.0,200,4,4,0,1.7845773152535647,0.43862815884476536,75.53608409231268,0.0,177.0,-21.450000000000017,1,358.0,0.9134077957148661
1,0,218.0,200,4,4,0,0.20175617002581422,0.15839350180505415,74.34715865452385,0.0,-109.0,-12.050000000000011,1,358.0,0.6089385304765774
1,0,383.0,200,4,4,0,1.3095306584282507,0.5437725631768953,103.5485393426724,0.0,165.0,24.400000000000006,1,358.0,1.0698323723510512
0,1,,0,4,4,0,,,105.07299050343363,1.0,0.0,46.44736842105263,1,358.0,
1,0,644.0,200,2,4,0,1.388160454906587,0.7770758122743683,180.81482240126624,-1.0,0.0,146.94736842105263,1,358.0,1.7988826313161277
1,0,819.0,200,2,4,0,1.1326647305362756,0.8321299638989169,267.51074744765225,0.0,175.0,245.63157894736844,1,358.0,2.287709433304206
1,0,640.0,200,2,4,0,0.10302343454884823,0.7739169675090253,179.5707845577012,0.0,-179.0,327.60526315789474,1,358.0,1.787709447270686
1,0,626.0,200,2,4,0,-0.6148029887346569,0.7671480144404332,91.49271373540293,0.0,-14.0,364.14473684210526,1,358.0,1.7486033031116397
1,0,879.0,200,2,4,0,1.3293092844702818,0.8537906137184116,118.40734774498296,0.0,253.0,364.7578947368421,1,358.0,2.4553071939858326
1,0,655.0,200,2,4,0,-0.589571552065287,0.7842960288808665,116.69490134535151,0.0,-224.0,343.7473684210526,1,358.0,1.8296088874410927
1,0,2680.0,200,2,4,0,1.7766764617795485,0.9927797833935018,891.552297961259,0.0,2025.0,584.1578947368421,1,358.0,7.486033310445998
1,0,592.0,200,2,4,0,-0.5506024329666296,0.7495487364620939,897.9255537069884,0.0,-2088.0,557.5052631578948,1,358.0,1.6536312387253844
1,0,842.0,200,2,4,0,-0.3286313526930052,0.8411552346570397,875.1447308874125,0.0,250.0,580.5473684210525,1,358.0,2.3519552415654963
1,0,513.0,200,2,4,0,-0.5934177166393093,0.6953971119133574,915.712454867794,0.0,-329.0,490.4526315789475,1,358.0,1.4329608538279093
1,0,641.0,200,2,4,0,-0.449814618496379,0.7752707581227437,917.2667550936324,0.0,128.0,460.8105263157894,1,358.0,1.7905027432820464
1,0,727.0,200,2,4,0,0.5053252376288285,0.8077617328519856,126.65109553415357,0.0,86.0,40.89473684210532,1,358.0,2.030726200259045
1,0,565.0,200,2,4,0,-0.7072040544801935,0.7355595667870036,130.93815333966373,0.0,-162.0,14.389473684210543,1,358.0,1.5782122464186525
1,0,564.0,200,2,4,0,-0.4551632141521544,0.7342057761732852,83.48652585897466,0.0,-1.0,-62.42105263157896,1,358.0,1.575418950407292
1,0,679.0,200,2,4,0,0.6136716406816358,0.7942238267148014,71.3736646109843,0.0,115.0,-56.589473684210475,1,358.0,1.8966479917137433
1,0,543.0,200,2,4,0,-0.8849183985885104,0.7179602888086642,82.04145293692243,0.0,-136.0,-96.87368421052633,1,358.0,1.5167597341687227
1,0,757.0,200,2,4,0,1.461602990590033,0.819043321299639,92.63800515987627,0.0,214.0,-113.50526315789466,1,358.0,2.1145250805998583
1,0,518.0,200,2,4,0,-0.9257699326556704,0.6981046931407943,101.75313262991587,0.0,-239.0,-138.69473684210527,1,358.0,1.4469273338847115
1,0,646.0,200,2,4,0,0.17646748462170633,0.779783393501805,98.60172412286342,0.0,128.0,-136.1368421052631,1,358.0,1.8044692233388486
1,0,481.0,200,2,4,0,-0.9631537584477174,0.6750902527075813,112.13161909114321,0.0,-165.0,-161.54999999999995,1,358.0,1.343575381464375
1,0,587.0,200,2,4,0,-0.09880146565552375,0.7481949458483754,109.31010932206243,0.0,106.0,-149.9000000000001,1,358.0,1.6396647586685822
1,0,574.0,200,2,4,0,0.20039910952327972,0.7436823104693141,63.87252930643349,0.0,-13.0,-174.25,1,358.0,1.6033519105208964
1,0,1081.0,200,2,4,0,1.7313916618328777,0.9183212996389891,235.18652172265593,0.0,507.0,-83.70000000000005,1,358.0,3.019552988280643
1,0,833.0,200,2,4,0,0.49846413739016326,0.8366425992779783,244.3505678323694,0.0,-248.0,-56.64999999999998,1,358.0,2.326815577463252
1,0,558.0,200,2,4,0,-0.7391445622979339,0.7287906137184116,228.10151248950842,0.0,-275.0,-25.199999999999932,1,358.0,1.5586591743391294
1,0,723.0,200,2,4,0,-0.14323768100856676,0.8068592057761733,215.02720758081148,0.0,165.0,-1.400000000000091,1,358.0,2.019553016213603
1,0,622.0,200,2,4,0,-0.6868424484574163,0.7635379061371841,205.86961893392962,0.0,-101.0,111.10000000000002,1,358.0,1.7374301190661978
1,0,825.0,200,2,4,0,0.9260627305586895,0.8348375451263538,121.80599328440842,0.0,203.0,48.25,1,358.0,2.3044692093723684
1,0,564.0,200,2,4,0,-0.8259975400794857,0.7342057761732852,114.28604464238533,0.0,-261.0,8.350000000000023,1,358.0,1.575418950407292
1,0,520.0,200,2,4,0,-1.058920053946791,0.7021660649819494,123.52206280661477,0.0,-44.0,0.39999999999997726,1,358.0,1.4525139259074324
1,0,703.0,200,2,4,0,0.4648645937606264,0.8018953068592057,120.89540934213045,0.0,183.0,-6.7000000000000455,1,358.0,1.9636870959863941
0,1,,0,2,4,0,,,138.67708294211792,1.0,0.0,3.368421052631561,1,358.0,
1,0,622.0,200,2,4,0,0.24969508722173986,0.7635379061371841,79.09646009779235,-1.0,0.0,-50.38157894736844,1,358.0,1.7374301190661978
1,0,2282.0,200,2,4,0,1.4939843060557565,0.9891696750902527,836.8561704379088,0.0,1660.0,288.6973684210526,1,358.0,6.37430149792454
1,0,806.0,200,2,4,0,-0.37653633134404996,0.8294223826714802,789.4324438058874,0.0,-1476.0,353.5131578947369,1,358.0,2.2513965851565203
1,0,542.0,200,2,4,0,-0.6352505967395955,0.7166064981949458,820.1487669929171,0.0,-264.0,313.31578947368416,1,358.0,1.513966438157362
1,0,548.0,200,2,4,0,-0.5517773493621634,0.7224729241877257,746.6779761048276,0.0,6.0,221.31578947368416,1,358.0,1.530726214225525
1,0,703.0,200,3,4,0,-0.3700174475083194,0.8018953068592057,738.3435514718074,0.0,155.0,227.7789473684211,1,358.0,1.9636870959863941
1,0,541.0,200,3,4,0,-0.7183339029644253,0.7148014440433214,121.11358305326924,0.0,-162.0,-114.89473684210532,1,358.0,1.5111731421460017
1,0,650.0,200,3,4,0,0.7076557243540729,0.782942238267148,75.17778927316976,0.0,109.0,-154.98947368421057,1,358.0,1.8156424073842905
1,0,570.0,200,3,4,0,-0.4563243857111525,0.740072202166065,71.0021126446328,0.0,-80.0,-148.49473684210534,1,358.0,1.5921787264754548
1,0,1079.0,200,3,4,0,1.7087040512672533,0.9165162454873647,216.77246135060886,0.0,509.0,-68.87368421052633,1,358.0,3.013966396257922
1,0,650.0,200,3,4,0,-0.2197757403936108,0.782942238267148,218.4044413467849,0.0,-429.0,-56.78947368421052,1,358.0,1.8156424073842905
1,0,543.0,200,3,4,0,-0.7126918061783566,0.7179602888086642,218.0465546620749,0.0,-107.0,-41.126315789473665,1,358.0,1.5167597341687227
1,0,614.0,200,3,4,0,-0.3499174806941369,0.759927797833935,220.62343483864356,0.0,71.0,-51.27368421052631,1,358.0,1.7150837509753143
1,0,604.0,200,3,4,0,-0.43430406489146767,0.7581227436823105,216.43821289227375,0.0,-10.0,-38.21052631578948,1,358.0,1.6871507908617098
1,0,734.0,200,3,4,0,1.4957323529644218,0.8109205776173285,70.19971509914518,0.0,130.0,-113.10526315789468,1,358.0,2.050279272338568
1,0,551.0,200,3,4,0,-0.7610150667656449,0.7265342960288809,76.47679386585929,0.0,-183.0,-118.48421052631579,1,358.0,1.5391061022596062
1,0,986.0,200,3,4,0,1.6519841326192208,0.8916967509025271,174.45687146111848,0.0,435.0,-52.09473684210536,1,358.0,2.7541898672014007
1,0,701.0,200,3,4,0,-0.08440471589566532,0.8005415162454874,168.2370351617064,0.0,-285.0,-44.221052631578914,1,358.0,1.9581005039636732
1,0,634.0,200,3,4,0,-0.5325027920711912,0.7707581227436823,163.75499992367025,0.0,-67.0,-34.589473684210475,1,358.0,1.7709496712025232
1,0,678.0,200,3,4,0,-0.19444175873368852,0.7933212996389891,164.5736917007127,0.0,44.0,-41.89999999999998,1,358.0,1.893854695702383
1,0,1000.0,200,3,4,0,1.1242720296305537,0.8962093862815884,178.0707724473652,0.0,322.0,29.0,1,358.0,2.793296011360447
1,0,536.0,200,3,4,0,-0.998220975448992,0.7107400722021661,174.10973551183525,0.0,-464.0,26.299999999999955,1,358.0,1.4972066620891995
1,0,621.0,200,3,4,0,-0.4073068855193343,0.7617328519855595,178.73499937057994,0.0,85.0,19.549999999999955,1,358.0,1.7346368230548375
1,0,550.0,200,3,4,0,-0.670569912706458,0.7247292418772563,189.39112967613136,0.0,-71.0,2.3500000000000227,1,358.0,1.5363128062482458
1,0,666.0,200,3,4,0,-0.04539424620271065,0.7879061371841155,189.45131300680183,0.0,116.0,-5.949999999999932,1,358.0,1.8603351435660576
1,0,961.0,200,3,4,0,1.7028068295191416,0.8844765342960289,172.77355121661765,0.0,295.0,-26.65000000000009,1,358.0,2.6843574669173895
1,0,768.0,200,3,4,0,0.3435571035939656,0.822202166064982,159.5076800658866,0.0,-193.0,8.400000000000091,1,358.0,2.145251336724823
1,0,503.0,200,3,4,0,-1.016968430183216,0.6913357400722022,183.48651176585494,0.0,-265.0,-7.850000000000023,1,358.0,1.4050278937143048
1,0,717.0,200,3,4,0,-0.03612328021883162,0.805956678700361,166.09786271954633,0.0,214.0,18.200000000000045,1,358.0,2.0027932401454405
1,0,633.0,200,3,4,0,-0.49189371243862917,0.76985559566787,169.54881303035197,0.0,-84.0,33.89999999999998,1,358.0,1.7681563751911629
1,0,622.0,200,3,4,0,-0.26246348235182887,0.7635379061371841,101.34742226618883,0.0,-11.0,-32.5,1,358.0,1.7374301190661978
1,0,548.0,200,3,4,0,-0.6855042878596102,0.7224729241877257,82.56694253756251,0.0,-74.0,-76.75,1,358.0,1.530726214225525
1,0,676.0,200,3,4,0,0.580792769623946,0.7924187725631769,63.36166033179039,0.0,128.0,-45.25,1,358.0,1.888268103679662
1,0,561.0,200,3,4,0,-0.8860828201706902,0.73014440433213,53.0424358415142,0.0,-115.0,-74.29999999999995,1,358.0,1.5670390623732107
1,0,617.0,200,3,4,0,0.23633910447072265,0.7608303249097473,51.6207322691295,0.0,56.0,-71.65000000000009,1,358.0,1.7234636390093956
1,0,668.0,200,3,4,0,0.9149255985236062,0.7888086642599278,59.021182638110155,0.0,51.0,-68.29999999999995,1,358.0,1.8659217355887785
1,0,642.0,200,3,4,0,0.19847227220873004,0.776173285198556,46.354072097294456,0.0,-26.0,-32.30000000000007,1,358.0,1.7932960392934068
1,0,545.0,200,3,4,0,-1.174388136150402,0.720216606498195,52.45283595765961,0.0,-97.0,-50.69999999999993,1,358.0,1.5223463261914436
1,0,740.0,200,3,4,0,1.36959001186999,0.8131768953068592,71.26219193935295,0.0,195.0,-20.200000000000045,1,358.0,2.0670390484067305
1,0,766.0,200,3,4,0,1.0741098353729572,0.8208483754512635,87.32811689256336,0.0,26.0,5.2000000000000455,1,358.0,2.1396647447021024
1,0,1271.0,200,3,4,0,1.7004801159373535,0.9413357400722022,281.214686671947,0.0,505.0,112.25,1,358.0,3.550279230439128
1,0,766.0,200,3,4,0,-0.1912327289466707,0.8208483754512635,269.82827872556527,0.0,-505.0,125.55000000000007,1,358.0,2.1396647447021024
1,0,594.0,200,3,4,0,-0.9043468497189384,0.7545126353790613,258.08680710179925,0.0,-172.0,136.69999999999993,1,358.0,1.6592178307481054
1,0,1174.0,200,3,4,0,0.8894641951655331,0.9318592057761733,292.08594625555236,0.0,580.0,192.30000000000007,1,358.0,3.2793295173371644
1,0,1311.0,200,3,4,0,0.8909973048188183,0.9476534296028881,323.00882340889933,0.0,137.0,269.05000000000007,1,358.0,3.662011070893546
1,0,1176.0,200,3,4,0,0.5592525959074767,0.9332129963898917,307.19570309495134,0.0,-135.0,239.30000000000007,1,358.0,3.2849161093598855
1,0,597.0,200,3,4,0,-1.076974119485873,0.7554151624548736,346.7121284293376,0.0,-579.0,214.04999999999995,1,358.0,1.6675977187821867
1,0,535.0,200,3,4,0,-1.1658795251464122,0.7093862815884476,363.33084097004684,0.0,-62.0,200.64999999999998,1,358.0,1.4944133660778391
1,0,1312.0,200,3,4,0,0.8393097230101819,0.9485559566787004,388.1761198219199,0.0,777.0,198.5,1,358.0,3.664804366904906
